"BN10 7UW",,None,,,,541177,102576,50.805547,0.002232
"BN10 7WE",,None,,,,541341,101348,50.794471,0.004086
"BN10 8AA",,None,,,,541610,103190,50.810960,0.008610
"BN10 8AB",,None,,,,541542,102163,50.801747,0.007250
"BN10 8AD",,None,,,,541790,102705,50.806557,0.010976
"BN10 8AE",,None,,,,541660,102902,50.808359,0.009208
"BN10 8AF",,None,,,,541408,102708,50.806677,0.005559
"BN10 8AG",,None,,,,541438,102625,50.805918,0.005981
"BN10 8AH",,None,,,,541827,102679,50.806314,0.011491
"BN10 8AJ",,None,,,,542081,102967,50.808840,0.015205
"BN10 8AL",,None,,,,541513,102336,50.803308,0.006905
"BN10 8AN",,None,,,,541561,102186,50.801949,0.007528
"BN10 8AP",,None,,,,541719,102206,50.802090,0.009777
"BN10 8AQ",,None,,,,541542,102590,50.805584,0.007414
"BN10 8AR",,None,,,,542259,102298,50.802784,0.017470
"BN10 8AS",,None,,,,541586,102709,50.806643,0.008084
"BN10 8AT",,None,,,,541400,102286,50.802887,0.005284
"BN10 8AW",,None,,,,541266,102363,50.803611,0.003413
"BN10 8AX",,None,,,,541316,102210,50.802224,0.004063
"BN10 8AY",,None,,,,541243,102140,50.801613,0.003001
"BN10 8AZ",,None,,,,541340,102164,50.801805,0.004386
"BN10 8BA",,None,,,,541448,102136,50.801527,0.005907
"BN10 8BB",,None,,,,541128,101484,50.795745,0.001118
"BN10 8BD",,None,,,,541581,102350,50.803418,0.007875
"BN10 8BE",,None,,,,541425,102078,50.801011,0.005558
"BN10 8BF",,None,,,,541562,102276,50.802757,0.007577
"BN10 8BG",,None,,,,541556,102102,50.801195,0.007425
"BN10 8BH",,None,,,,541506,102044,50.800686,0.006694
"BN10 8BJ",,None,,,,540944,101354,50.794622,-0.001541
"BN10 8BL",,None,,,,541072,101619,50.796972,0.000376
"BN10 8BN",,None,,,,541094,101673,50.797452,0.000708
"BN10 8BP",,None,,,,541086,101771,50.798335,0.000633
"BN10 8BQ",,None,,,,541594,102072,50.800916,0.007952
"BN10 8BS",,None,,,,541108,101860,50.799129,0.000979
"BN10 8BT",,None,,,,541179,101983,50.800217,0.002033
"BN10 8BU",,None,,,,541215,102063,50.800928,0.002574
"BN10 8BW",,None,,,,541631,102286,50.802830,0.008560
"BN10 8BX",,None,,,,541277,102287,50.802926,0.003540
"BN10 8BY",,None,,,,541283,102007,50.800408,0.003517
"BN10 8BZ",,None,,,,541354,102516,50.804959,0.004748
"BN10 8DA",,None,,,,541237,101946,50.799871,0.002841
"BN10 8DB",,None,,,,541372,101862,50.799083,0.004723
"BN10 8DD",,None,,,,541479,101822,50.798697,0.006225
"BN10 8DE",,None,,,,541462,101786,50.798378,0.005970
"BN10 8DF",,None,,,,541450,101721,50.797797,0.005775
"BN10 8DG",,None,,,,541381,101755,50.798119,0.004810
"BN10 8DH",,None,,,,541393,101566,50.796418,0.004907
"BN10 8DJ",,None,,,,541325,101572,50.796488,0.003945
"BN10 8DL",,None,,,,541334,101604,50.796774,0.004085
"BN10 8DN",,None,,,,541323,101642,50.797118,0.003944
"BN10 8DP",,None,,,,541262,101608,50.796827,0.003066
"BN10 8DQ",,None,,,,541415,101610,50.796802,0.005264
"BN10 8DR",,None,,,,541273,101696,50.797615,0.003256
"BN10 8DS",,None,,,,541310,101772,50.798289,0.003810
"BN10 8DT",,None,,,,541280,101793,50.798485,0.003392
"BN10 8DU",,None,,,,541227,101639,50.797114,0.002581
"BN10 8DW",,None,,,,541445,102529,50.805060,0.006015
"BN10 8DX",,None,,,,541199,101723,50.797876,0.002217
"BN10 8DY",,None,,,,541125,101676,50.797472,0.001149
"BN10 8DZ",,None,,,,541405,102007,50.800378,0.005247
"BN10 8EA",,None,,,,541135,101743,50.798071,0.001317
"BN10 8EB",,None,,,,541209,101819,50.798736,0.002395
"BN10 8ED",,None,,,,540887,102141,50.801708,-0.002047
"BN10 8EE",,None,,,,540932,102152,50.801796,-0.001405
"BN10 8EF",,None,,,,540993,102132,50.801602,-0.000548
"BN10 8EG",,None,,,,541081,102110,50.801383,0.000692
"BN10 8EH",,None,,,,541707,102492,50.804663,0.009717
"BN10 8EJ",,None,,,,541730,102439,50.804181,0.010023
"BN10 8EL",,None,,,,541715,102331,50.803214,0.009768
"BN10 8EN",,None,,,,541354,100952,50.790904,0.004146
"BN10 8EP",,None,,,,541488,100927,50.790652,0.006008
"BN10 8EQ",,None,,,,541125,102057,50.800896,0.001296
"BN10 8ER",,None,,,,541557,100891,50.790311,0.006973
"BN10 8ES",,None,,,,541605,100890,50.790291,0.007653
"BN10 8ET",,None,,,,541606,100991,50.791198,0.007706
"BN10 8EU",,None,,,,541640,101116,50.792313,0.008236
"BN10 8EW",,None,,,,541412,100949,50.790868,0.004939
"BN10 8EX",,None,,,,541649,101257,50.793578,0.008418
"BN10 8EY",,None,,,,541570,101109,50.792267,0.007241
"BN10 8EZ",,None,,,,541631,102447,50.804277,0.008622
"BN10 8FA",,None,,,,541830,101087,50.792006,0.010919
"BN10 8FB",,None,,,,542113,101153,50.792530,0.014957
"BN10 8FD",,None,,,,542181,101076,50.791821,0.015892
"BN10 8FE",,None,,,,542167,101167,50.792643,0.015728
"BN10 8FF",,None,,,,541895,101074,50.791868,0.011864
